accessed datetime,year,month name,month number,day of month,weekday number,weekday name,weekend (y/n),hour,Hour (bins),Hour (for bin use),PHQ-9 (Sum by day),GAD-7 (Sum by day),SDoH (Sum by day),CAGE-AID (Sum by day),Total Websites (Sum by day),PHQ-9 Daily Sum / Website Sum,SDoH Daily Sum / Website Sum,GAD-7 Daily Sum / Website Sum,CAGE-AID Daily Sum / Website Sum
2025-04-25T12:35:12.6620000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.35,0,0,0,0,2,0,0,0,0
2025-04-25T12:35:41.1300000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.35,0,0,0,0,2,0,0,0,0
2025-04-25T12:35:45.9730000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.35,0,0,0,0,2,0,0,0,0
2025-04-25T12:35:48.1230000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.35,0,0,0,0,2,0,0,0,0
2025-04-25T12:35:48.6540000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.35,0,0,0,0,2,0,0,0,0
2025-04-25T12:35:49.2730000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.35,0,0,0,0,2,0,0,0,0
2025-04-25T12:35:49.9970000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.35,0,0,0,0,2,0,0,0,0
2025-04-25T12:38:26.9840000,2025,April,4,25,5,Friday,No,12,Between 12PM and 6PM,12.38,0,0,0,0,2,0,0,0,0
2025-04-25T13:01:49.2000000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.1,0,0,0,0,1,0,0,0,0
2025-04-25T13:04:15.1990000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.4,0,0,0,0,2,0,0,0,0
2025-04-25T13:06:26.8980000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.6,0,0,0,0,2,0,0,0,0
2025-04-25T13:15:36.6610000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.15,0,0,0,0,2,0,0,0,0
2025-04-25T13:15:41.4450000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.15,0,0,0,0,2,0,0,0,0
2025-04-25T13:23:53.4590000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.23,0,0,0,0,2,0,0,0,0
2025-04-25T13:24:00.6060000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.24,0,0,0,0,2,0,0,0,0
2025-04-25T13:25:32.4730000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.25,0,0,0,0,2,0,0,0,0
2025-04-25T13:26:19.1060000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.26,0,0,0,0,2,0,0,0,0
2025-04-25T13:26:22.0890000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.26,2,0,2,2,2,1,1,0,1
2025-04-25T13:44:39.8730000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.44,0,0,0,0,2,0,0,0,0
2025-04-25T13:44:42.9310000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.44,0,0,0,0,2,0,0,0,0
2025-04-25T13:44:55.4290000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.44,0,0,0,0,2,0,0,0,0
2025-04-25T13:44:57.0370000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.44,0,0,0,0,2,0,0,0,0
2025-04-25T13:45:04.1190000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.45,0,0,0,0,2,0,0,0,0
2025-04-25T13:45:05.0810000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.45,0,0,0,0,1,0,0,0,0
2025-04-25T13:45:13.4740000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.45,0,0,0,0,2,0,0,0,0
2025-04-25T13:45:26.7030000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.45,0,0,0,0,3,0,0,0,0
2025-04-25T13:45:32.1300000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.45,0,0,0,0,5,0,0,0,0
2025-04-25T13:47:29.6120000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.47,0,0,0,0,1,0,0,0,0
2025-04-25T13:47:39.5310000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.47,0,0,0,0,3,0,0,0,0
2025-04-25T13:47:42.0580000,2025,April,4,25,5,Friday,No,13,Between 12PM and 6PM,13.47,0,0,0,0,2,0,0,0,0
2025-04-25T14:11:45.8210000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.11,0,0,0,0,3,0,0,0,0
2025-04-25T14:11:49.7530000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.11,0,0,0,0,2,0,0,0,0
2025-04-25T14:11:56.7640000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.11,0,0,0,0,3,0,0,0,0
2025-04-25T14:11:57.8100000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.11,0,0,0,0,5,0,0,0,0
2025-04-25T14:11:58.1140000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.11,0,0,0,0,1,0,0,0,0
2025-04-25T14:11:58.5610000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.11,0,0,0,0,1,0,0,0,0
2025-04-25T14:12:00.5170000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.12,0,0,0,0,1,0,0,0,0
2025-04-25T14:12:02.5630000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.12,0,0,0,0,4,0,0,0,0
2025-04-25T14:12:24.8940000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.12,0,0,0,0,1,0,0,0,0
2025-04-25T14:12:25.8880000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.12,0,0,0,0,1,0,0,0,0
2025-04-25T14:21:06.6260000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.21,0,0,0,0,2,0,0,0,0
2025-04-25T14:26:21.1770000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.26,0,0,0,0,5,0,0,0,0
2025-04-25T14:26:27.3410000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.26,0,0,0,0,1,0,0,0,0
2025-04-25T14:26:27.7100000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.26,0,0,0,0,3,0,0,0,0
2025-04-25T14:44:44.1960000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.44,0,0,0,0,3,0,0,0,0
2025-04-25T14:44:45.6920000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.44,0,0,0,0,2,0,0,0,0
2025-04-25T14:44:54.1910000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.44,0,0,0,0,5,0,0,0,0
2025-04-25T14:44:55.0250000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.44,0,0,0,0,2,0,0,0,0
2025-04-25T14:44:55.8580000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.44,0,0,0,0,2,0,0,0,0
2025-04-25T14:56:31.6940000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.56,0,0,0,0,2,0,0,0,0
2025-04-25T14:59:13.4280000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.59,0,0,0,0,3,0,0,0,0
2025-04-25T14:59:14.2560000,2025,April,4,25,5,Friday,No,14,Between 12PM and 6PM,14.59,0,0,0,0,2,0,0,0,0
2025-04-25T15:00:38.7060000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15,0,0,0,0,2,0,0,0,0
2025-04-25T15:00:43.4670000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15,0,0,0,0,2,0,0,0,0
2025-04-25T15:00:48.3570000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15,0,0,0,0,2,0,0,0,0
2025-04-25T15:04:15.1330000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.4,0,0,0,0,1,0,0,0,0
2025-04-25T15:15:39.9600000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.15,0,0,0,0,2,0,0,0,0
2025-04-25T15:15:47.0700000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.15,0,0,0,0,2,0,0,0,0
2025-04-25T15:25:38.8630000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.25,0,0,0,0,2,0,0,0,0
2025-04-25T15:26:15.9110000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.26,0,0,0,0,2,0,0,0,0
2025-04-25T15:26:53.8810000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.26,0,0,0,0,2,0,0,0,0
2025-04-25T15:27:32.1720000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.27,0,0,0,0,2,0,0,0,0
2025-04-25T15:46:16.7790000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.46,0,0,0,0,2,0,0,0,0
2025-04-25T15:46:33.2000000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.46,0,0,0,0,2,0,0,0,0
2025-04-25T15:47:16.4720000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.47,0,0,0,0,2,0,0,0,0
2025-04-25T15:47:24.6710000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.47,0,0,0,0,2,0,0,0,0
2025-04-25T15:47:36.0250000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.47,0,0,0,0,2,0,0,0,0
2025-04-25T15:56:18.3890000,2025,April,4,25,5,Friday,No,15,Between 12PM and 6PM,15.56,0,0,0,0,2,0,0,0,0
2025-04-25T16:03:12.6960000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-25T16:03:46.5900000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-25T16:05:26.3180000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.5,0,0,0,0,2,0,0,0,0
2025-04-25T16:05:30.3360000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.5,0,0,0,0,2,0,0,0,0
2025-04-25T16:05:34.8550000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.5,0,0,0,0,2,0,0,0,0
2025-04-25T16:06:01.6200000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.6,0,0,0,0,2,0,0,0,0
2025-04-25T16:06:04.7830000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.6,0,0,0,0,2,0,0,0,0
2025-04-25T16:17:30.5950000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.17,0,0,0,0,2,0,0,0,0
2025-04-25T16:17:32.7070000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.17,0,0,0,0,2,0,0,0,0
2025-04-25T16:18:56.3570000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.18,0,0,0,0,6,0,0,0,0
2025-04-25T16:22:07.8590000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.22,0,0,0,0,2,0,0,0,0
2025-04-25T16:23:00.0940000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.23,0,0,0,0,2,0,0,0,0
2025-04-25T16:23:24.9980000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.23,0,0,0,0,2,0,0,0,0
2025-04-25T16:27:05.2110000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.27,0,0,0,0,2,0,0,0,0
2025-04-25T16:32:30.9970000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.32,0,0,0,0,2,0,0,0,0
2025-04-25T16:34:09.9790000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.34,0,0,0,0,2,0,0,0,0
2025-04-25T16:37:34.6870000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.37,0,0,0,0,2,0,0,0,0
2025-04-25T16:37:51.9040000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.37,0,0,0,0,2,0,0,0,0
2025-04-25T16:40:34.2070000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-25T16:40:58.5280000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-25T16:41:00.9770000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.41,0,0,0,0,2,0,0,0,0
2025-04-25T16:41:03.6960000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.41,0,0,0,0,2,0,0,0,0
2025-04-25T16:41:11.5830000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.41,0,0,0,0,2,0,0,0,0
2025-04-25T16:41:15.9900000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.41,0,0,0,0,2,0,0,0,0
2025-04-25T16:41:54.2600000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.41,0,0,0,0,2,0,0,0,0
2025-04-25T16:41:57.8200000,2025,April,4,25,5,Friday,No,16,Between 12PM and 6PM,16.41,0,0,0,0,2,0,0,0,0
2025-04-25T17:00:10.6190000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17,0,0,0,0,2,0,0,0,0
2025-04-25T17:00:13.0560000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17,0,0,0,0,2,0,0,0,0
2025-04-25T17:00:50.1350000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17,0,0,0,0,2,0,0,0,0
2025-04-25T17:01:07.2110000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.1,0,0,0,0,2,0,0,0,0
2025-04-25T17:01:10.2180000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.1,0,0,0,2,2,0,0,0,1
2025-04-25T17:01:54.8340000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.1,0,0,0,2,2,0,0,0,1
2025-04-25T17:02:02.8740000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.2,2,0,0,2,2,1,0,0,1
2025-04-25T17:14:57.2660000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.14,0,0,0,0,2,0,0,0,0
2025-04-25T17:15:34.4640000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.15,0,0,0,0,2,0,0,0,0
2025-04-25T17:42:08.0800000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.42,0,0,0,0,2,0,0,0,0
2025-04-25T17:42:15.6130000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.42,0,0,0,0,2,0,0,0,0
2025-04-25T17:42:19.8580000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.42,0,0,0,0,2,0,0,0,0
2025-04-25T17:42:40.5210000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.42,0,0,0,0,2,0,0,0,0
2025-04-25T17:43:01.7640000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.43,0,0,0,0,2,0,0,0,0
2025-04-25T17:43:03.2210000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.43,0,0,0,0,2,0,0,0,0
2025-04-25T17:43:04.0280000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.43,0,0,0,0,2,0,0,0,0
2025-04-25T17:43:05.4680000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.43,0,0,0,0,2,0,0,0,0
2025-04-25T17:43:13.2430000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.43,0,0,0,0,2,0,0,0,0
2025-04-25T17:43:48.3260000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.43,0,0,0,0,2,0,0,0,0
2025-04-25T17:43:50.4280000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.43,0,0,0,0,2,0,0,0,0
2025-04-25T17:44:05.8140000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.44,0,0,0,0,2,0,0,0,0
2025-04-25T17:44:05.9260000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.44,0,0,0,0,2,0,0,0,0
2025-04-25T17:44:39.3280000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.44,0,0,0,0,2,0,0,0,0
2025-04-25T17:44:46.3960000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.44,0,0,0,0,2,0,0,0,0
2025-04-25T17:45:13.2520000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.45,0,0,0,0,2,0,0,0,0
2025-04-25T17:45:13.3450000,2025,April,4,25,5,Friday,No,17,Between 12PM and 6PM,17.45,0,0,0,0,2,0,0,0,0
2025-04-25T18:02:59.7020000,2025,April,4,25,5,Friday,No,18,After 6PM,18.2,0,0,0,0,2,0,0,0,0
2025-04-25T18:03:06.1570000,2025,April,4,25,5,Friday,No,18,After 6PM,18.3,0,0,0,0,2,0,0,0,0
2025-04-25T18:36:53.6080000,2025,April,4,25,5,Friday,No,18,After 6PM,18.36,0,0,0,0,2,0,0,0,0
2025-04-25T18:36:57.3440000,2025,April,4,25,5,Friday,No,18,After 6PM,18.36,0,0,0,0,2,0,0,0,0
2025-04-25T18:37:09.8270000,2025,April,4,25,5,Friday,No,18,After 6PM,18.37,0,0,0,0,2,0,0,0,0
2025-04-25T18:38:01.0590000,2025,April,4,25,5,Friday,No,18,After 6PM,18.38,0,0,0,0,2,0,0,0,0
2025-04-25T18:40:42.5520000,2025,April,4,25,5,Friday,No,18,After 6PM,18.4,0,0,0,0,2,0,0,0,0
2025-04-25T18:40:54.4280000,2025,April,4,25,5,Friday,No,18,After 6PM,18.4,0,0,0,0,3,0,0,0,0
2025-04-25T18:40:55.2260000,2025,April,4,25,5,Friday,No,18,After 6PM,18.4,0,0,0,0,3,0,0,0,0
2025-04-25T18:42:12.2820000,2025,April,4,25,5,Friday,No,18,After 6PM,18.42,0,0,0,0,2,0,0,0,0
2025-04-25T18:42:43.0110000,2025,April,4,25,5,Friday,No,18,After 6PM,18.42,0,0,0,0,2,0,0,0,0
2025-04-25T18:42:57.1610000,2025,April,4,25,5,Friday,No,18,After 6PM,18.42,0,0,0,0,2,0,0,0,0
2025-04-25T18:42:59.4350000,2025,April,4,25,5,Friday,No,18,After 6PM,18.42,0,0,0,0,2,0,0,0,0
2025-04-25T18:43:02.3900000,2025,April,4,25,5,Friday,No,18,After 6PM,18.43,0,0,0,0,2,0,0,0,0
2025-04-25T18:45:41.7930000,2025,April,4,25,5,Friday,No,18,After 6PM,18.45,0,0,0,0,4,0,0,0,0
2025-04-25T18:45:49.0430000,2025,April,4,25,5,Friday,No,18,After 6PM,18.45,0,0,0,0,6,0,0,0,0
2025-04-25T18:46:00.0360000,2025,April,4,25,5,Friday,No,18,After 6PM,18.46,0,0,0,0,2,0,0,0,0
2025-04-25T18:49:31.4770000,2025,April,4,25,5,Friday,No,18,After 6PM,18.49,0,0,0,0,2,0,0,0,0
2025-04-25T19:32:59.4690000,2025,April,4,25,5,Friday,No,19,After 6PM,19.32,0,0,0,0,1,0,0,0,0
2025-04-25T19:33:00.6630000,2025,April,4,25,5,Friday,No,19,After 6PM,19.33,0,0,0,0,2,0,0,0,0
2025-04-25T19:33:02.9260000,2025,April,4,25,5,Friday,No,19,After 6PM,19.33,0,0,0,0,2,0,0,0,0
2025-04-25T19:34:33.1550000,2025,April,4,25,5,Friday,No,19,After 6PM,19.34,0,0,0,0,1,0,0,0,0
2025-04-25T19:35:18.1310000,2025,April,4,25,5,Friday,No,19,After 6PM,19.35,0,0,0,0,2,0,0,0,0
2025-04-25T21:03:43.2460000,2025,April,4,25,5,Friday,No,21,After 6PM,21.3,0,0,0,0,1,0,0,0,0
2025-04-25T21:03:44.0560000,2025,April,4,25,5,Friday,No,21,After 6PM,21.3,0,0,0,0,1,0,0,0,0
2025-04-25T21:04:07.3100000,2025,April,4,25,5,Friday,No,21,After 6PM,21.4,0,0,0,0,2,0,0,0,0
2025-04-25T21:04:17.7750000,2025,April,4,25,5,Friday,No,21,After 6PM,21.4,0,0,0,0,3,0,0,0,0
2025-04-25T21:04:34.9480000,2025,April,4,25,5,Friday,No,21,After 6PM,21.4,0,0,0,0,2,0,0,0,0
2025-04-25T21:04:39.8730000,2025,April,4,25,5,Friday,No,21,After 6PM,21.4,0,0,0,0,1,0,0,0,0
2025-04-25T21:04:43.2260000,2025,April,4,25,5,Friday,No,21,After 6PM,21.4,0,0,0,0,1,0,0,0,0
2025-04-25T21:04:53.4430000,2025,April,4,25,5,Friday,No,21,After 6PM,21.4,0,0,0,0,1,0,0,0,0
2025-04-25T21:05:18.5970000,2025,April,4,25,5,Friday,No,21,After 6PM,21.5,0,0,0,0,1,0,0,0,0
2025-04-25T21:05:21.8240000,2025,April,4,25,5,Friday,No,21,After 6PM,21.5,0,0,0,0,1,0,0,0,0
2025-04-25T21:05:47.5890000,2025,April,4,25,5,Friday,No,21,After 6PM,21.5,0,0,0,0,1,0,0,0,0
2025-04-25T21:05:49.8780000,2025,April,4,25,5,Friday,No,21,After 6PM,21.5,0,0,0,0,4,0,0,0,0
2025-04-25T21:05:59.1650000,2025,April,4,25,5,Friday,No,21,After 6PM,21.5,0,0,0,0,2,0,0,0,0
2025-04-25T21:07:33.6370000,2025,April,4,25,5,Friday,No,21,After 6PM,21.7,0,0,0,0,2,0,0,0,0
2025-04-25T21:07:53.4760000,2025,April,4,25,5,Friday,No,21,After 6PM,21.7,0,0,0,0,1,0,0,0,0
2025-04-25T21:07:56.6170000,2025,April,4,25,5,Friday,No,21,After 6PM,21.7,0,0,0,0,2,0,0,0,0
2025-04-25T21:07:59.0620000,2025,April,4,25,5,Friday,No,21,After 6PM,21.7,0,0,0,0,1,0,0,0,0
2025-04-25T21:08:00.2870000,2025,April,4,25,5,Friday,No,21,After 6PM,21.8,0,0,0,0,1,0,0,0,0
2025-04-25T21:08:04.3730000,2025,April,4,25,5,Friday,No,21,After 6PM,21.8,0,0,0,0,1,0,0,0,0
2025-04-25T21:09:32.3130000,2025,April,4,25,5,Friday,No,21,After 6PM,21.9,0,0,0,0,1,0,0,0,0
2025-04-25T21:11:10.3130000,2025,April,4,25,5,Friday,No,21,After 6PM,21.11,0,0,0,0,1,0,0,0,0
2025-04-25T21:13:51.7920000,2025,April,4,25,5,Friday,No,21,After 6PM,21.13,0,0,0,0,6,0,0,0,0
2025-04-25T21:55:07.4530000,2025,April,4,25,5,Friday,No,21,After 6PM,21.55,0,0,0,0,1,0,0,0,0
2025-04-25T21:56:19.1130000,2025,April,4,25,5,Friday,No,21,After 6PM,21.56,0,0,2,0,2,0,1,0,0
2025-04-25T21:59:30.0770000,2025,April,4,25,5,Friday,No,21,After 6PM,21.59,0,0,0,0,5,0,0,0,0
2025-04-25T21:59:53.8460000,2025,April,4,25,5,Friday,No,21,After 6PM,21.59,0,0,0,0,2,0,0,0,0
2025-04-25T21:59:58.4650000,2025,April,4,25,5,Friday,No,21,After 6PM,21.59,0,0,0,0,2,0,0,0,0
2025-04-25T22:00:08.2190000,2025,April,4,25,5,Friday,No,22,After 6PM,22,0,0,0,0,2,0,0,0,0
2025-04-25T22:01:21.3140000,2025,April,4,25,5,Friday,No,22,After 6PM,22.1,0,0,0,0,3,0,0,0,0
2025-04-25T22:03:51.2050000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,3,0,0,0,0
2025-04-25T22:04:48.5460000,2025,April,4,25,5,Friday,No,22,After 6PM,22.4,0,0,0,0,2,0,0,0,0
2025-04-25T22:08:35.5350000,2025,April,4,25,5,Friday,No,22,After 6PM,22.8,0,0,0,0,2,0,0,0,0
2025-04-25T22:08:42.1930000,2025,April,4,25,5,Friday,No,22,After 6PM,22.8,0,0,0,0,2,0,0,0,0
2025-04-25T22:11:01.1960000,2025,April,4,25,5,Friday,No,22,After 6PM,22.11,0,0,0,0,1,0,0,0,0
2025-04-25T22:13:33.3890000,2025,April,4,25,5,Friday,No,22,After 6PM,22.13,0,0,0,0,2,0,0,0,0
2025-04-25T22:22:09.5980000,2025,April,4,25,5,Friday,No,22,After 6PM,22.22,0,0,0,0,2,0,0,0,0
2025-04-25T22:22:37.3820000,2025,April,4,25,5,Friday,No,22,After 6PM,22.22,0,0,0,0,2,0,0,0,0
2025-04-25T22:22:45.8220000,2025,April,4,25,5,Friday,No,22,After 6PM,22.22,0,0,0,0,3,0,0,0,0
2025-04-25T22:23:02.4610000,2025,April,4,25,5,Friday,No,22,After 6PM,22.23,0,0,0,0,3,0,0,0,0
2025-04-25T22:28:03.9180000,2025,April,4,25,5,Friday,No,22,After 6PM,22.28,0,0,0,0,2,0,0,0,0
2025-04-25T22:28:46.3480000,2025,April,4,25,5,Friday,No,22,After 6PM,22.28,0,0,0,0,2,0,0,0,0
2025-04-25T22:28:47.0790000,2025,April,4,25,5,Friday,No,22,After 6PM,22.28,0,0,0,0,2,0,0,0,0
2025-04-25T22:28:49.0550000,2025,April,4,25,5,Friday,No,22,After 6PM,22.28,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:16.1290000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:18.3290000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:19.5750000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:21.7390000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:23.3760000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:24.7360000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:27.7070000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:36.9810000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,2,0,0,0,0
2025-04-25T22:29:39.5340000,2025,April,4,25,5,Friday,No,22,After 6PM,22.29,0,0,0,0,1,0,0,0,0
2025-04-25T22:30:05.8900000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,2,0,0,0,0
2025-04-25T22:30:29.5050000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,2,0,0,0,0
2025-04-25T22:30:41.1470000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,2,0,0,0,0
2025-04-25T22:30:41.1580000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,2,0,0,0,0
2025-04-25T22:30:48.3450000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,1,0,0,0,0
2025-04-25T22:30:52.4630000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,2,0,0,0,0
2025-04-25T22:30:54.5410000,2025,April,4,25,5,Friday,No,22,After 6PM,22.3,0,0,0,0,2,0,0,0,0
2025-04-25T22:31:06.2990000,2025,April,4,25,5,Friday,No,22,After 6PM,22.31,0,0,0,0,2,0,0,0,0
2025-04-25T22:31:09.0150000,2025,April,4,25,5,Friday,No,22,After 6PM,22.31,0,0,0,0,2,0,0,0,0
